technology_id,country,phase,category,input,unit,quantity,cost_per_unit,total_cost,currency,total_cost_usd,pct_borne_by_land_users
4584,NI,establishment,equipment,Baldes Plásticos,,,,,,,
4584,NI,establishment,equipment,Bomba de mochila,,,,,,,
4585,NI,establishment,labour,Mano de obra para construccion de biofiltro,D/H,2.0,400.0,800.0,,24.02,100.0
4585,NI,establishment,equipment,Pala,unid,1.0,260.0,260.0,,7.81,100.0
4585,NI,establishment,equipment,Barra,Unid,1.0,605.0,605.0,,18.17,100.0
4585,NI,establishment,equipment,Piocha,Unid,1.0,378.0,378.0,,11.35,100.0
4585,NI,establishment,equipment,Carretilla,Unid,1.0,1435.0,1435.0,,43.09,100.0
4585,NI,establishment,construction_material,madera,PT,29.0,25.0,725.0,,21.77,100.0
4585,NI,establishment,construction_material,Cemento,bolsa 46 Kg,2.0,340.0,680.0,,20.42,
4585,NI,establishment,construction_material,Arena,mt3,0.5,800.0,400.0,,12.01,100.0
4585,NI,establishment,construction_material,Carbon,Sacos,3.0,300.0,900.0,,27.03,
4585,NI,establishment,construction_material,Piedrin,balde/lata,3.0,50.0,150.0,,4.5,
4585,NI,establishment,construction_material,Manguera de 2 pulg,Rollo,0.5,4000.0,2000.0,,60.06,
4585,NI,establishment,construction_material,Piedra,m3,0.25,1000.0,250.0,,7.51,100.0
4585,NI,maintenance,labour,mano de obra para limpieza,D/H,6.0,150.0,900.0,,27.03,100.0
4585,NI,maintenance,construction_material,Carbon,Sacos,3.0,300.0,900.0,,27.03,100.0
4585,NI,maintenance,construction_material,Arena,Blades/Latas,3.0,50.0,150.0,,4.5,100.0
4591,LS,establishment,labour,one person,person-days,1.0,5.0,5.0,USD,5.0,5.0
4591,LS,establishment,equipment,pick axe,piece,1.0,15.0,15.0,USD,15.0,
4591,LS,establishment,equipment,spade,piece,1.0,13.0,13.0,USD,13.0,
4591,LS,establishment,equipment,measuring tape,piece,1.0,8.0,8.0,USD,8.0,
4591,LS,establishment,plant_material,grass seed,kg,2.0,13.0,26.0,USD,26.0,25.0
4591,LS,establishment,construction_material,stones,piece,40.0,1.0,40.0,USD,40.0,
4591,LS,maintenance,labour,grass seed,kg,1.0,13.0,13.0,USD,13.0,
4591,LS,maintenance,labour,one person,person day,1.0,5.0,5.0,USD,5.0,
4594,LS,establishment,labour,,person-days,1.0,5.0,5.0,USD,5.0,5.0
4594,LS,establishment,equipment,muttock,piece,1.0,16.0,16.0,USD,16.0,
4594,LS,maintenance,labour,N/A,N/A,,,,USD,,
4595,LS,establishment,labour,one person,person days,1.0,5.0,5.0,USD,5.0,5.0
4595,LS,establishment,equipment,Gabions,one piece,10.0,54.0,540.0,USD,540.0,
4595,LS,establishment,equipment,Sand bags,one piece,50.0,4.0,200.0,USD,200.0,
4595,LS,establishment,equipment,Pick axe,one piece,5.0,15.0,75.0,USD,75.0,
4595,LS,establishment,equipment,spade,one piece,5.0,12.0,60.0,USD,60.0,
4595,LS,establishment,plant_material,measuring tape,one piece,1.0,6.0,6.0,USD,6.0,
4595,LS,establishment,construction_material,loose rocks,cubic,10.0,15.0,150.0,USD,150.0,
4595,LS,maintenance,labour,person,person days,1.0,5.0,5.0,USD,5.0,5.0
4670,BD,maintenance,labour,Herbicide application,Person-day,1.0,4.7,4.7,USD,4.7,100.0
4670,BD,maintenance,labour,Harvesting,Person-day,5.0,4.7,23.5,USD,23.5,100.0
4670,BD,maintenance,labour,Threshing,Person-day,2.0,4.7,9.4,USD,9.4,100.0
4670,BD,maintenance,equipment,Two wheel strip tiller,Rent-Bigha,1.0,5.88,5.88,USD,5.88,100.0
4670,BD,maintenance,equipment,Irrigation and its equipment charge,Day,3.0,4.11,12.33,USD,12.33,100.0
4670,BD,maintenance,plant_material,Wheat seed,Kg,18.0,0.59,10.62,USD,10.62,100.0
4670,BD,maintenance,fertilizers_biocides,Fertilizer,kg,70.0,0.26,18.2,USD,18.2,100.0
4670,BD,maintenance,fertilizers_biocides,Herbicide,Kg,0.4,4.5,1.8,USD,1.8,100.0
4670,BD,maintenance,fertilizers_biocides,Seed treatment chemicals,Kg,0.5,4.0,2.0,USD,2.0,100.0
4670,BD,maintenance,fertilizers_biocides,Pesticide,Kg,3.0,3.26,9.78,USD,9.78,100.0
4671,BD,establishment,labour,Labour for plastic tube installation,Person-day,1.0,5.0,5.0,USD,5.0,100.0
4671,BD,establishment,equipment,Plastic tube,Number,20.0,0.64,12.8,USD,12.8,100.0
4671,BD,maintenance,labour,Land preparation,Person-day,6.0,5.0,30.0,USD,30.0,100.0
4671,BD,maintenance,labour,Seedling transplanting,Person-day,37.0,5.0,185.0,USD,185.0,100.0
4671,BD,maintenance,labour,Herbicide and pesticide application,Person-day,8.0,5.0,40.0,USD,40.0,100.0
4671,BD,maintenance,labour,Irrigation,Person-day,18.0,5.0,90.0,USD,90.0,100.0
4671,BD,maintenance,equipment,Power tiller rent for plowing,Machine-hour,16.0,2.0,32.0,USD,32.0,100.0
4671,BD,maintenance,equipment,Sprayer,Machine-hour,24.0,1.0,24.0,USD,24.0,100.0
4671,BD,maintenance,equipment,Cost for irrigation,Machine-hour,22.0,2.5,55.0,USD,55.0,100.0
4671,BD,maintenance,plant_material,Seed,kg,15.0,1.3,19.5,USD,19.5,100.0
4671,BD,maintenance,fertilizers_biocides,Chemical fertilizer,Kg,70.0,0.35,24.5,USD,24.5,100.0
4671,BD,maintenance,fertilizers_biocides,Manure,Kg,1500.0,0.05,75.0,USD,75.0,100.0
4671,BD,maintenance,fertilizers_biocides,Herbicide and pesticide,Kg,18.0,2.4,43.2,USD,43.2,100.0
4671,BD,maintenance,other,Labour for harvesting,Person-day,24.0,5.0,120.0,USD,120.0,100.0
4671,BD,maintenance,other,Labour for threshing,Person-day,10.0,5.0,50.0,USD,50.0,100.0
4671,BD,maintenance,other,Labour for drying,Person-day,4.0,5.0,20.0,USD,20.0,100.0
4671,BD,maintenance,other,Labour for repairing spray machine,Person-day,2.0,5.0,10.0,USD,10.0,100.0
4671,BD,maintenance,other,Labour for cleaning plastic tube,Person-day,1.0,5.0,5.0,USD,5.0,100.0
4732,BD,establishment,labour,Nursery preparation,person-days,17.0,500.0,8500.0,BDT,101.19,100.0
4732,BD,establishment,labour,Earth clearing and mound preparation,person-days,150.0,500.0,75000.0,BDT,892.86,100.0
4732,BD,establishment,labour,Plantation work,person-days,25.0,500.0,12500.0,BDT,148.81,100.0
4732,BD,establishment,equipment,Bucket,pieces,15.0,250.0,3750.0,BDT,44.64,100.0
4732,BD,establishment,equipment,Spade,pieces,15.0,500.0,7500.0,BDT,89.29,100.0
4732,BD,establishment,plant_material,Seeds for nursery bed,Lump sum,1.0,1000.0,1000.0,BDT,11.9,100.0
4732,BD,establishment,plant_material,Poly bags,Pieces,1800.0,1.0,1800.0,BDT,21.43,100.0
4732,BD,establishment,plant_material,Bamboo stick to support seedlings,Pieces,1600.0,2.0,3200.0,BDT,38.1,100.0
4732,BD,establishment,fertilizers_biocides,Compost to apply in plantation,kg,1000.0,4.0,4000.0,BDT,47.62,100.0
4732,BD,establishment,fertilizers_biocides,Urea for poly bag seedling,kg,4.0,35.0,140.0,BDT,1.67,100.0
4732,BD,establishment,fertilizers_biocides,TSP for poly bag seedling,kg,4.0,40.0,160.0,BDT,1.9,100.0
4732,BD,establishment,fertilizers_biocides,MoP for poly bag seedling,kg,4.0,30.0,120.0,BDT,1.43,100.0
4732,BD,establishment,construction_material,Bamboo for nursery fencing,pieces,4.0,250.0,1000.0,BDT,11.9,100.0
4732,BD,establishment,other,Seedling transportation cost,Lump-sum,1.0,1000.0,1000.0,BDT,11.9,100.0
4732,BD,maintenance,labour,Seedling transportation,person-days,1.0,500.0,500.0,BDT,5.95,100.0
4732,BD,maintenance,labour,Vacancy filling,person-days,4.0,500.0,2000.0,BDT,23.81,100.0
4732,BD,maintenance,labour,Fertilizer application to the newly planted trees,person-days,4.0,500.0,2000.0,BDT,23.81,100.0
4732,BD,maintenance,labour,Weeding,person-days,40.0,500.0,20000.0,BDT,238.1,100.0
4732,BD,maintenance,plant_material,Bamboo stick to support seedlings,pieces,350.0,2.0,700.0,BDT,8.33,100.0
4732,BD,maintenance,fertilizers_biocides,NPK fertilizer,kg,75.0,30.0,2250.0,BDT,26.79,100.0
4830,BD,establishment,labour,"Site preparation (prepare plantation site map with GPS, jungle cutting, debris collection)",person-days,5.0,500.0,2500.0,BDT,29.76,100.0
4830,BD,establishment,labour,Thinning (removal of unwanted shoots from stumps),person-days,12.0,500.0,6000.0,BDT,71.43,100.0
4830,BD,establishment,labour,Application of fertilizer,person-days,5.0,500.0,2500.0,BDT,29.76,100.0
4830,BD,establishment,equipment,"Spade, saw, bucket, knife, etc.",lump sum,1.0,2000.0,2000.0,BDT,23.81,100.0
4830,BD,establishment,fertilizers_biocides,Compost fertilizer,kg,2000.0,4.0,8000.0,BDT,95.24,100.0
4830,BD,maintenance,labour,1st year weeding,person-days,12.0,500.0,6000.0,BDT,71.43,100.0
4830,BD,maintenance,labour,2nd year weeding,person-days,12.0,500.0,6000.0,BDT,71.43,100.0
4830,BD,maintenance,labour,3rd year weeding,person-days,8.0,500.0,4000.0,BDT,47.62,100.0
4830,BD,maintenance,labour,4th year weeding,person-days,4.0,500.0,2000.0,BDT,23.81,100.0
4830,BD,maintenance,equipment,"Spade, saw, bucket, knife, etc.",Lump-sum,1.0,2000.0,2000.0,BDT,23.81,100.0
500,RS,establishment,labour,workers,person - days,37.0,35.0,1295.0,€ (Euro),,
500,RS,establishment,labour,skilled labor force,person - days,3.0,100.0,300.0,€ (Euro),,
500,RS,establishment,equipment,Machine hours,working hours,10.0,15.0,150.0,€ (Euro),,
500,RS,establishment,equipment,Tools,kom,10.0,10.0,100.0,€ (Euro),,
500,RS,establishment,plant_material,Seedlings,kom,1300.0,1.0,1300.0,€ (Euro),,
500,RS,establishment,fertilizers_biocides,Zeolite,kg,910.0,0.32,291.2,€ (Euro),,
500,RS,establishment,construction_material,Material for mulching,square meter,10000.0,0.22,2200.0,€ (Euro),,
500,RS,establishment,other,Licence,ha,1.0,500.0,500.0,€ (Euro),,
500,RS,establishment,other,Transport of seedlings,Euro,1300.0,0.01,13.0,€ (Euro),,
500,RS,establishment,other,Transport of workers,Euro,37.0,0.7,25.9,€ (Euro),,
500,RS,maintenance,labour,workers,person - days,3.0,35.0,105.0,€ (Euro),,
5012,GB,establishment,labour,Person per day,person day,1.0,90.0,90.0,GBP,109.76,100.0
5012,GB,establishment,equipment,Ovlac Shallow Plough (7+1f) (one off),1,1.0,11000.0,11000.0,GBP,13414.63,100.0
5012,GB,establishment,equipment,Tractor,per day,1.0,180.0,180.0,GBP,219.51,100.0
5012,GB,establishment,other,Diesel (120 litres per day),ltrs per day,1.0,60.0,60.0,GBP,73.17,100.0
507,KE,establishment,labour,plot protection - fencing/ ha,person-days,30.0,400.0,12000.0,KES,120.0,100.0
507,KE,establishment,labour,tree protection - first pruning/ ha,person-days,10.0,400.0,4000.0,KES,40.0,100.0
507,KE,establishment,equipment,farmer's knife,piece,2.0,150.0,300.0,KES,3.0,100.0
507,KE,establishment,equipment,machete,piece,2.0,500.0,1000.0,KES,10.0,100.0
507,KE,establishment,equipment,rake,piece,2.0,500.0,1000.0,KES,10.0,100.0
507,KE,establishment,equipment,hand hoe,piece,2.0,450.0,900.0,KES,9.0,100.0
507,KE,establishment,equipment,leather gloves,pair,2.0,1000.0,2000.0,KES,20.0,100.0
507,KE,establishment,equipment,strong gumboots,pair,2.0,2000.0,4000.0,KES,40.0,100.0
507,KE,establishment,equipment,axe,piece,2.0,700.0,1400.0,KES,14.0,100.0
507,KE,establishment,plant_material,life fence seeds/ thorns of shrubs / ha,seedlings,1200.0,5.0,6000.0,KES,60.0,100.0
507,KE,establishment,fertilizers_biocides,n/a,,,,,KES,,
507,KE,establishment,construction_material,n/a,,,,,KES,,
507,KE,establishment,other,n/a,,,,,KES,,
507,KE,maintenance,labour,Yearly Pruning of target bushes and trees  /ha,person-days,6.0,400.0,2400.0,KES,24.0,100.0
507,KE,maintenance,labour,tree felling of selected trees/ ha,person-days,4.0,400.0,1600.0,KES,16.0,100.0
507,KE,maintenance,equipment,farmer's knife,piece,2.0,150.0,300.0,KES,3.0,100.0
507,KE,maintenance,equipment,machete,piece,2.0,500.0,1000.0,KES,10.0,100.0
507,KE,maintenance,equipment,rake,piece,2.0,500.0,1000.0,KES,10.0,100.0
507,KE,maintenance,equipment,hand hoe,piece,2.0,450.0,900.0,KES,9.0,100.0
514,BO,establishment,labour,no calificada,dia,80.0,12.0,960.0,USD,960.0,100.0
514,BO,establishment,labour,calificada,dia,14.0,25.0,350.0,USD,350.0,
514,BO,establishment,equipment,retroexcavadora,hora,60.0,30.0,1800.0,USD,1800.0,
514,BO,establishment,equipment,volqueta,m3,1080.0,4.5,4860.0,USD,4860.0,
514,BO,establishment,construction_material,piedra,m3,900.0,3.0,2700.0,USD,2700.0,100.0
514,BO,establishment,other,herramientas menores,global,1.0,450.0,450.0,USD,450.0,
514,BO,establishment,other,plantines,unidad,67.0,2.0,134.0,USD,134.0,
5171,BD,establishment,construction_material,Pontoon construction and installation on the river,1,1.0,5000000.0,5000000.0,BDT,58823.53,
5171,BD,establishment,construction_material,Construction of underground water distribution line,1,1.0,27800000.0,27800000.0,BDT,327058.82,
5171,BD,establishment,construction_material,Construction of submerged weir / dam,1,14.0,1600000.0,22400000.0,BDT,263529.41,
5171,BD,establishment,construction_material,Re-excavation of derelict canal,1,1.0,29000000.0,29000000.0,BDT,341176.47,
5171,BD,establishment,other,Pre-paid meter installation at pump sites to collect irrigation charges,1,33.0,243000.0,8019000.0,BDT,94341.18,
5171,BD,establishment,other,Solar pump installation,1,6.0,2000000.0,12000000.0,BDT,141176.47,
5171,BD,establishment,other,LLP installation at the canal bank (27 nos),1,8.0,2700000.0,21600000.0,BDT,254117.65,
5171,BD,establishment,other,Pumps  installation on the pontoon,1,12.0,1833000.0,21996000.0,BDT,258776.47,
5171,BD,establishment,other,Buried pipe line construction for irrigation at crop land sites,1,1.0,23100000.0,23100000.0,BDT,271764.71,
5171,BD,maintenance,equipment,Prepaid meter repair,1,0.2,100000.0,20000.0,BDT,235.29,
5171,BD,maintenance,construction_material,Buried pipe line repair and maintenance,1,1.0,0.05,0.05,BDT,0.0,
5171,BD,maintenance,other,Pontoon repair and maintenance,1,1.0,500000.0,500000.0,BDT,5882.35,
5171,BD,maintenance,other,Pump repair and maintenance (each),1,1.0,20000.0,20000.0,BDT,235.29,
5171,BD,maintenance,other,Distribution line maintenance,1,1.0,75000.0,75000.0,BDT,882.35,
5171,BD,maintenance,other,Power station repair and maintenance,1,1.0,50000.0,50000.0,BDT,588.24,
5171,BD,maintenance,other,Submerged weir / dam repair and  maintenance (each),1,1.0,200000.0,200000.0,BDT,2352.94,
5171,BD,maintenance,other,LLP  repair and  maintenance (each),1,1.0,50000.0,50000.0,BDT,588.24,
5172,KG,establishment,labour,"Plowing, leveling and compaction of the topsoil",ha,1.0,8000.0,8000.0,soms,114.78,100.0
5172,KG,establishment,labour,Planting potatoes,ha,0.4,3000.0,1200.0,soms,17.22,50.0
5172,KG,establishment,labour,Planting corn,ha,0.3,1000.0,300.0,soms,4.3,50.0
5172,KG,establishment,labour,Planting seedlings,ha,0.3,2500.0,750.0,soms,10.76,50.0
5172,KG,establishment,equipment,Weeding potatoes,times,1.0,500.0,500.0,soms,7.17,50.0
5172,KG,establishment,equipment,Weeding corn,times,2.0,1000.0,2000.0,soms,28.69,50.0
5172,KG,establishment,equipment,Weeding cabbage,times,2.0,1000.0,2000.0,soms,28.69,50.0
5172,KG,establishment,equipment,Application of mineral fertilizers,times,3.0,800.0,2400.0,soms,34.43,
5172,KG,establishment,equipment,"Cultivation (potatoes, corn)",times,2.0,800.0,1600.0,soms,22.96,
5172,KG,establishment,equipment,Hilling,times,2.0,800.0,1600.0,soms,22.96,50.0
5172,KG,establishment,equipment,"Irrigation (potatoes, corn, cabbage)",times,5.0,500.0,2500.0,soms,35.87,100.0
5172,KG,establishment,equipment,Application of bioorganic fertilizers,times,3.0,800.0,2400.0,soms,34.43,100.0
5172,KG,establishment,plant_material,"Spraying against diseases and pests (potatoes, cabbage)",times,3.0,800.0,2400.0,soms,34.43,100.0
5172,KG,establishment,plant_material,"Harvesting (potatoes, cabbage, corn)",times,1.0,5000.0,5000.0,soms,71.74,100.0
5172,KG,establishment,plant_material,Transportation costs,times,10.0,500.0,5000.0,soms,71.74,
5172,KG,establishment,plant_material,Potato seeds,kg,1200.0,20.0,24000.0,soms,344.33,
5172,KG,establishment,plant_material,Corn seeds,kg,8.0,100.0,800.0,soms,11.48,
5172,KG,establishment,plant_material,Cabbage seeds,pack,1.0,1500.0,1500.0,soms,21.52,
5172,KG,establishment,fertilizers_biocides,"Mineral fertilizers (corn, potatoes, cabbage)",kg,700.0,20.0,14000.0,soms,200.86,
5172,KG,maintenance,labour,Application of bioorganic fertilizers,ha,1.0,800.0,800.0,soms,11.48,
5172,KG,maintenance,labour,Application of organic fertilizers,ha,1.0,800.0,800.0,soms,11.48,
5173,KG,establishment,labour,Пахота,га,1.0,1000.0,1000.0,Сом,14.35,
5173,KG,establishment,labour,Малование,га,1.0,500.0,500.0,Сом,7.17,
5173,KG,establishment,labour,Посев,га,1.0,400.0,400.0,Сом,5.74,
5173,KG,establishment,labour,Полив (2 раза),раз,2.0,1250.0,2500.0,Сом,35.87,
5173,KG,establishment,plant_material,Семена,кг,250.0,15.0,3750.0,Сом,53.8,
5173,KG,establishment,fertilizers_biocides,Внесение биоудобрений,га,1.0,1000.0,1000.0,Сом,14.35,
5173,KG,establishment,fertilizers_biocides,Опрыскивание биопрепараты,га,1.0,500.0,500.0,Сом,7.17,
5173,KG,establishment,other,Отчисление в социальный фонд,га,1.0,200.0,200.0,Сом,2.87,
5173,KG,establishment,other,Налог,га,1.0,105.0,105.0,Сом,1.51,
5173,KG,establishment,other,ГСМ,литр,50.0,35.0,1750.0,Сом,25.11,
5173,KG,establishment,other,Уборка,га,1.0,2400.0,2400.0,Сом,34.43,
5173,KG,establishment,other,Перевозка,тонна,1.0,500.0,500.0,Сом,7.17,
5173,KG,establishment,other,Очистка,тонна,1.0,384.0,384.0,Сом,5.51,
5173,KG,maintenance,labour,Трактор для дискования поля,га,1.0,570.0,570.0,Сом,8.18,
5173,KG,maintenance,labour,Трактор для вспашки поля,га,1.0,996.0,996.0,Сом,14.29,
5173,KG,maintenance,labour,Трактор для малования,га,1.0,500.0,500.0,Сом,7.17,
5173,KG,maintenance,labour,Сеялка посев,га,1.0,397.0,397.0,Сом,5.7,
5173,KG,maintenance,plant_material,Семена,кг,250.0,15.3,3825.0,Сом,54.88,
5173,KG,maintenance,fertilizers_biocides,Биоудобрения,га,1.0,1000.0,1000.0,Сом,14.35,
5173,KG,maintenance,fertilizers_biocides,Опрыскивание биопрепараты,га,1.0,500.0,500.0,Сом,7.17,
5176,MA,establishment,labour,"Préparation des potets de plantation, acheminement et mise en terre des plants",plants,10000.0,70.0,700000.0,DH marocains,70000.0,
5176,MA,establishment,labour,Arrosage des regarnis,plants,10000.0,2.0,20000.0,DH marocains,2000.0,
5176,MA,establishment,labour,Main d'oeuvre,total,1.0,20000.0,20000.0,DH marocains,2000.0,
5176,MA,establishment,equipment,Pelles,pièces,35.0,50.0,1750.0,DH marocains,175.0,
5176,MA,establishment,equipment,Pioche,pièces,35.0,100.0,3500.0,DH marocains,350.0,
5176,MA,establishment,equipment,Gants,Paires,35.0,100.0,3500.0,DH marocains,350.0,
5176,MA,establishment,equipment,Combinaisons de travail,Pièces,35.0,400.0,14000.0,DH marocains,1400.0,
5176,MA,establishment,equipment,Bottes en caoutchouc,Paires,35.0,100.0,3500.0,DH marocains,350.0,
5176,MA,establishment,plant_material,Frêne dimorphe (Fraxinus dimorpha),pièce,5000.0,15.0,75000.0,DH marocains,7500.0,
5176,MA,establishment,plant_material,Chêne vert (Quercus ilex),pièce,5000.0,15.0,75000.0,DH marocains,7500.0,
5176,MA,establishment,construction_material,Piquets et béton,Pièces,1000.0,12.0,12000.0,DH marocains,1200.0,
5176,MA,establishment,construction_material,Fil de fer galvanisé,Mètre,15000.0,4.0,60000.0,DH marocains,6000.0,
5176,MA,establishment,construction_material,Panneau d'identification,Pièces,1.0,10000.0,10000.0,DH marocains,1000.0,
5181,MA,establishment,labour,installation des clôtures,bloc,1.0,700.0,700.0,Dirham,73.22,
